Filename,Upper left,Lower left,Upper right,Lower right,Center
bd2be1ba-5650-449a-ae5b-115c6e7a9283_left.tif,"-111.9750217,33.0746105","-111.9750217,33.0746004","-111.9750129,33.0746105","-111.9750129,33.0746004","-111.9750173,33.0746055"
bbba0140-1fb0-4e24-b5d3-e1c3b555e74c_left.tif,"-111.9750160,33.0746105","-111.9750160,33.0746004","-111.9750071,33.0746105","-111.9750071,33.0746004","-111.9750115,33.0746055"
36933ae2-9bc3-4dfa-b1eb-625407609a12_left.tif,"-111.9750108,33.0746106","-111.9750108,33.0746006","-111.9750020,33.0746106","-111.9750020,33.0746006","-111.9750064,33.0746056"
6fe78908-edcf-4dd1-906d-0d9909bebed5_left.tif,"-111.9750052,33.0746106","-111.9750052,33.0746006","-111.9749964,33.0746106","-111.9749964,33.0746006","-111.9750008,33.0746056"
c8143115-60a3-4e56-8351-a6abb187986b_left.tif,"-111.9750000,33.0746100","-111.9750000,33.0746000","-111.9749911,33.0746100","-111.9749911,33.0746000","-111.9749955,33.0746050"
45a1c52d-5ab6-49c4-87a8-cb9de5b45088_left.tif,"-111.9749943,33.0746100","-111.9749943,33.0746000","-111.9749855,33.0746100","-111.9749855,33.0746000","-111.9749899,33.0746050"
a285e5a3-0af5-48fa-980a-ceebbec762f3_left.tif,"-111.9749890,33.0746100","-111.9749890,33.0745999","-111.9749801,33.0746100","-111.9749801,33.0745999","-111.9749845,33.0746049"
63c54624-d03c-4c43-a257-ff0fc2959918_left.tif,"-111.9749835,33.0746099","-111.9749835,33.0745998","-111.9749747,33.0746099","-111.9749747,33.0745998","-111.9749791,33.0746048"
bb195c5d-f8ea-4663-8f13-253dda159e39_left.tif,"-111.9749782,33.0746105","-111.9749782,33.0746004","-111.9749694,33.0746105","-111.9749694,33.0746004","-111.9749738,33.0746054"
e0467533-49cd-4b24-9941-561001821e59_left.tif,"-111.9749725,33.0746105","-111.9749725,33.0746004","-111.9749637,33.0746105","-111.9749637,33.0746004","-111.9749681,33.0746054"
443e164c-d50c-4cb6-8c56-58171009f0f2_left.tif,"-111.9749675,33.0746105","-111.9749675,33.0746004","-111.9749586,33.0746105","-111.9749586,33.0746004","-111.9749631,33.0746054"
63efa5f2-2b20-432f-ac6c-480ad4684524_left.tif,"-111.9749618,33.0746105","-111.9749618,33.0746004","-111.9749529,33.0746105","-111.9749529,33.0746004","-111.9749573,33.0746055"
6e1e56d9-b872-4558-b6a6-b623acabcc36_left.tif,"-111.9749561,33.0746106","-111.9749561,33.0746005","-111.9749473,33.0746106","-111.9749473,33.0746005","-111.9749517,33.0746056"
848d7e57-b430-4a68-b520-1e698d210f7e_left.tif,"-111.9749506,33.0746106","-111.9749506,33.0746005","-111.9749418,33.0746106","-111.9749418,33.0746005","-111.9749462,33.0746056"
b0fd6251-12af-41dc-9349-f04c0b89498b_left.tif,"-111.9749456,33.0746106","-111.9749456,33.0746005","-111.9749368,33.0746106","-111.9749368,33.0746005","-111.9749412,33.0746056"
348c7933-8816-401f-8074-308c4542e3cb_left.tif,"-111.9749395,33.0746106","-111.9749395,33.0746005","-111.9749307,33.0746106","-111.9749307,33.0746005","-111.9749351,33.0746056"
e6c3b906-0275-4884-b3a3-a52f6bfdbb26_left.tif,"-111.9749343,33.0746106","-111.9749343,33.0746005","-111.9749255,33.0746106","-111.9749255,33.0746005","-111.9749299,33.0746056"
349d46e1-560d-4c98-b152-db046bac9945_left.tif,"-111.9749292,33.0746104","-111.9749292,33.0746004","-111.9749204,33.0746104","-111.9749204,33.0746004","-111.9749248,33.0746054"
f622f257-5c6a-43bf-a822-91ec12d035f3_left.tif,"-111.9749238,33.0746104","-111.9749238,33.0746004","-111.9749150,33.0746104","-111.9749150,33.0746004","-111.9749194,33.0746054"
fff74f48-b501-4716-8f73-e62da9ced7af_left.tif,"-111.9749183,33.0746107","-111.9749183,33.0746007","-111.9749095,33.0746107","-111.9749095,33.0746007","-111.9749139,33.0746057"
ab87f09d-83eb-4550-9d48-002e84667583_left.tif,"-111.9749130,33.0746108","-111.9749130,33.0746008","-111.9749041,33.0746108","-111.9749041,33.0746008","-111.9749085,33.0746058"
b3452a36-e1f6-4e09-b295-8807081b5e4c_left.tif,"-111.9749078,33.0746108","-111.9749078,33.0746007","-111.9748989,33.0746108","-111.9748989,33.0746007","-111.9749033,33.0746057"
c905c740-c34c-4f86-af3b-fd445846afed_left.tif,"-111.9749024,33.0746108","-111.9749024,33.0746007","-111.9748936,33.0746108","-111.9748936,33.0746007","-111.9748980,33.0746057"
9cf5b98f-923a-42b5-9c15-3898cb798334_left.tif,"-111.9748967,33.0746107","-111.9748967,33.0746006","-111.9748879,33.0746107","-111.9748879,33.0746006","-111.9748923,33.0746056"
e380af6c-7a20-432d-96d7-ecd1c5219203_left.tif,"-111.9748914,33.0746107","-111.9748914,33.0746006","-111.9748826,33.0746107","-111.9748826,33.0746006","-111.9748870,33.0746056"
9bf84ccf-dd6a-4d06-8797-e78cd15a6564_left.tif,"-111.9748890,33.0746107","-111.9748890,33.0746006","-111.9748802,33.0746107","-111.9748802,33.0746006","-111.9748846,33.0746056"
1d25939f-fa99-4974-8382-92efad298cfd_left.tif,"-111.9748806,33.0746107","-111.9748806,33.0746006","-111.9748718,33.0746107","-111.9748718,33.0746006","-111.9748762,33.0746057"
4ef794fe-455a-4bc9-8c65-873094b4f7ec_left.tif,"-111.9748740,33.0746106","-111.9748740,33.0746005","-111.9748652,33.0746106","-111.9748652,33.0746005","-111.9748696,33.0746056"
56eab90a-eafe-4183-8688-f05c154bfacf_left.tif,"-111.9748690,33.0746106","-111.9748690,33.0746005","-111.9748602,33.0746106","-111.9748602,33.0746005","-111.9748646,33.0746056"
d9997f4b-0bd5-4807-9e9f-520e5de75cc1_left.tif,"-111.9748635,33.0746107","-111.9748635,33.0746006","-111.9748547,33.0746107","-111.9748547,33.0746006","-111.9748591,33.0746057"
ce575257-7074-4fad-9403-a52302689e66_left.tif,"-111.9748581,33.0746107","-111.9748581,33.0746006","-111.9748493,33.0746107","-111.9748493,33.0746006","-111.9748537,33.0746057"
fc82e693-94a2-45bb-abc9-097694186316_left.tif,"-111.9748526,33.0746107","-111.9748526,33.0746006","-111.9748438,33.0746107","-111.9748438,33.0746006","-111.9748482,33.0746057"
2000ef36-9a32-4967-8e61-9fe93ef02efe_left.tif,"-111.9748472,33.0746107","-111.9748472,33.0746007","-111.9748383,33.0746107","-111.9748383,33.0746007","-111.9748428,33.0746057"
a196277c-1619-4b56-853c-6c5746033f25_left.tif,"-111.9748416,33.0746107","-111.9748416,33.0746007","-111.9748328,33.0746107","-111.9748328,33.0746007","-111.9748372,33.0746057"
6c24e66b-bf53-477c-9d65-50e395c8196b_left.tif,"-111.9748363,33.0746107","-111.9748363,33.0746007","-111.9748275,33.0746107","-111.9748275,33.0746007","-111.9748319,33.0746057"
0d9ad53a-91a3-440a-8334-6b8d10a4d776_left.tif,"-111.9748320,33.0746092","-111.9748320,33.0745992","-111.9748232,33.0746092","-111.9748232,33.0745992","-111.9748276,33.0746042"
e70e8210-13da-4abc-87ef-d8807fafea0b_left.tif,"-111.9748267,33.0746092","-111.9748267,33.0745991","-111.9748179,33.0746092","-111.9748179,33.0745991","-111.9748223,33.0746041"
7a4e72e8-3f09-4952-90df-17ee73b14417_left.tif,"-111.9748213,33.0746098","-111.9748213,33.0745997","-111.9748125,33.0746098","-111.9748125,33.0745997","-111.9748169,33.0746047"
62adcfce-a2f2-4ec9-997c-557b0cb7ecb5_left.tif,"-111.9748150,33.0746095","-111.9748150,33.0745994","-111.9748061,33.0746095","-111.9748061,33.0745994","-111.9748105,33.0746044"
239d0a2a-62a8-4af5-a6ce-2b9eac17d017_left.tif,"-111.9750532,33.0746202","-111.9750532,33.0746101","-111.9750444,33.0746202","-111.9750444,33.0746101","-111.9750488,33.0746152"
a20bcf8c-fe00-446f-9c99-710119c6b021_left.tif,"-111.9750478,33.0746202","-111.9750478,33.0746101","-111.9750390,33.0746202","-111.9750390,33.0746101","-111.9750434,33.0746152"
f1a15673-b46a-4d50-981f-5858e61f4bf8_left.tif,"-111.9750422,33.0746202","-111.9750422,33.0746101","-111.9750333,33.0746202","-111.9750333,33.0746101","-111.9750378,33.0746152"
5989fd55-0e3a-44c7-9d76-bff38e9f80d3_left.tif,"-111.9750368,33.0746201","-111.9750368,33.0746100","-111.9750280,33.0746201","-111.9750280,33.0746100","-111.9750324,33.0746151"
43110520-fc53-4634-b1c6-74206031a12d_left.tif,"-111.9750311,33.0746201","-111.9750311,33.0746101","-111.9750223,33.0746201","-111.9750223,33.0746101","-111.9750267,33.0746151"
4fe6d6b7-6655-4f1d-affc-eff45e781794_left.tif,"-111.9750262,33.0746201","-111.9750262,33.0746101","-111.9750173,33.0746201","-111.9750173,33.0746101","-111.9750217,33.0746151"
9c5aae2d-b345-49b9-860f-3671c27b8760_left.tif,"-111.9750202,33.0746201","-111.9750202,33.0746101","-111.9750114,33.0746201","-111.9750114,33.0746101","-111.9750158,33.0746151"
4bf4a41a-6b98-4d00-b775-6c470ace8b1c_left.tif,"-111.9750153,33.0746201","-111.9750153,33.0746101","-111.9750064,33.0746201","-111.9750064,33.0746101","-111.9750109,33.0746151"
2f254140-45f7-455a-a1c8-8a16db7a2b95_left.tif,"-111.9750093,33.0746201","-111.9750093,33.0746101","-111.9750005,33.0746201","-111.9750005,33.0746101","-111.9750049,33.0746151"
0cd1ac46-0e4a-4bcc-aa6b-5faa89815dc3_left.tif,"-111.9750040,33.0746195","-111.9750040,33.0746094","-111.9749952,33.0746195","-111.9749952,33.0746094","-111.9749996,33.0746144"
1a993bef-1bf7-4b02-bd70-3b270fa063f2_left.tif,"-111.9749985,33.0746195","-111.9749985,33.0746094","-111.9749896,33.0746195","-111.9749896,33.0746094","-111.9749940,33.0746144"
6240bcc5-e724-42b6-8cfe-4f7989e7dff5_left.tif,"-111.9749928,33.0746200","-111.9749928,33.0746099","-111.9749840,33.0746200","-111.9749840,33.0746099","-111.9749884,33.0746149"
c6ea935c-4141-4335-9c3a-f7e3c9cf71ae_left.tif,"-111.9749877,33.0746196","-111.9749877,33.0746095","-111.9749788,33.0746196","-111.9749788,33.0746095","-111.9749833,33.0746145"
f02ff136-5869-44c2-b6e4-4a7bd0059845_left.tif,"-111.9749821,33.0746196","-111.9749821,33.0746095","-111.9749733,33.0746196","-111.9749733,33.0746095","-111.9749777,33.0746145"
eb93e0ab-ce53-49f9-93f1-7975d18f603d_left.tif,"-111.9749769,33.0746197","-111.9749769,33.0746096","-111.9749681,33.0746197","-111.9749681,33.0746096","-111.9749725,33.0746147"
58c1df65-f3fe-47bf-a74b-d691c097dba1_left.tif,"-111.9749713,33.0746197","-111.9749713,33.0746096","-111.9749625,33.0746197","-111.9749625,33.0746096","-111.9749669,33.0746147"
a3a1184f-d7a3-49f5-be0f-0161fa9713d3_left.tif,"-111.9749659,33.0746202","-111.9749659,33.0746101","-111.9749571,33.0746202","-111.9749571,33.0746101","-111.9749615,33.0746152"
57b819be-cf6f-4468-8576-461f356286ed_left.tif,"-111.9749602,33.0746202","-111.9749602,33.0746101","-111.9749513,33.0746202","-111.9749513,33.0746101","-111.9749558,33.0746152"
021c7471-b590-470b-9800-d97b149f632e_left.tif,"-111.9749547,33.0746202","-111.9749547,33.0746101","-111.9749459,33.0746202","-111.9749459,33.0746101","-111.9749503,33.0746152"
6c0bae8e-1471-452a-9acf-05814bfdb9fc_left.tif,"-111.9749495,33.0746202","-111.9749495,33.0746102","-111.9749406,33.0746202","-111.9749406,33.0746102","-111.9749451,33.0746152"
8e2abf6b-2a3e-450e-9197-632f175bf461_left.tif,"-111.9749440,33.0746202","-111.9749440,33.0746102","-111.9749352,33.0746202","-111.9749352,33.0746102","-111.9749396,33.0746152"
6e32878a-6130-42de-bb59-97c8289d62b5_left.tif,"-111.9749383,33.0746202","-111.9749383,33.0746102","-111.9749295,33.0746202","-111.9749295,33.0746102","-111.9749339,33.0746152"
83de5ac7-c1c5-434e-8581-ed106864fee5_left.tif,"-111.9749326,33.0746202","-111.9749326,33.0746102","-111.9749238,33.0746202","-111.9749238,33.0746102","-111.9749282,33.0746152"
e09329d9-fc7a-4356-a6bc-8c2298c17eb8_left.tif,"-111.9749274,33.0746202","-111.9749274,33.0746102","-111.9749185,33.0746202","-111.9749185,33.0746102","-111.9749230,33.0746152"
ffda8ae1-4852-4060-a4f4-9f0a3c26016a_left.tif,"-111.9749224,33.0746203","-111.9749224,33.0746103","-111.9749135,33.0746203","-111.9749135,33.0746103","-111.9749180,33.0746153"
e3fa5224-5822-47ab-873b-90540d5afa8c_left.tif,"-111.9749168,33.0746203","-111.9749168,33.0746102","-111.9749080,33.0746203","-111.9749080,33.0746102","-111.9749124,33.0746152"
253b9e7a-8d7f-4eb8-9678-1f96ded58b92_left.tif,"-111.9749114,33.0746204","-111.9749114,33.0746103","-111.9749026,33.0746204","-111.9749026,33.0746103","-111.9749070,33.0746153"
afbd3992-76d6-4e8c-a17c-96c1d0919635_left.tif,"-111.9749062,33.0746204","-111.9749062,33.0746103","-111.9748974,33.0746204","-111.9748974,33.0746103","-111.9749018,33.0746153"
2f0a9649-7872-481b-8efb-06977337fd46_left.tif,"-111.9749008,33.0746197","-111.9749008,33.0746096","-111.9748920,33.0746197","-111.9748920,33.0746096","-111.9748964,33.0746146"
5cfa92fe-61b6-48a4-9ee3-929dc1501197_left.tif,"-111.9748953,33.0746197","-111.9748953,33.0746096","-111.9748864,33.0746197","-111.9748864,33.0746096","-111.9748909,33.0746146"
ed53e489-7b84-42c4-aa2e-b67a0b378d3e_left.tif,"-111.9748903,33.0746196","-111.9748903,33.0746095","-111.9748815,33.0746196","-111.9748815,33.0746095","-111.9748859,33.0746146"
056b6522-2f60-4c07-8da0-cde36a233ab9_left.tif,"-111.9748846,33.0746196","-111.9748846,33.0746095","-111.9748758,33.0746196","-111.9748758,33.0746095","-111.9748802,33.0746146"
93e34ba3-570d-4fbb-b6ed-454d11f42bd7_left.tif,"-111.9748781,33.0746198","-111.9748781,33.0746097","-111.9748693,33.0746198","-111.9748693,33.0746097","-111.9748737,33.0746148"
da705fd5-f79e-4d31-b4a7-73fbac56b7c2_left.tif,"-111.9748725,33.0746198","-111.9748725,33.0746097","-111.9748636,33.0746198","-111.9748636,33.0746097","-111.9748681,33.0746148"
99dae44d-fb1d-40d9-a9a8-e9641fc5e7a6_left.tif,"-111.9748673,33.0746201","-111.9748673,33.0746100","-111.9748585,33.0746201","-111.9748585,33.0746100","-111.9748629,33.0746151"
0478b4a4-7dc1-4202-93b6-48dd2d2ba023_left.tif,"-111.9748616,33.0746201","-111.9748616,33.0746101","-111.9748527,33.0746201","-111.9748527,33.0746101","-111.9748572,33.0746151"
edde9c0e-975e-408b-9956-7a0a9c35e996_left.tif,"-111.9748562,33.0746201","-111.9748562,33.0746101","-111.9748474,33.0746201","-111.9748474,33.0746101","-111.9748518,33.0746151"
108958e0-c8dc-4abe-8b9e-a15e9f215d0c_left.tif,"-111.9748509,33.0746197","-111.9748509,33.0746097","-111.9748421,33.0746197","-111.9748421,33.0746097","-111.9748465,33.0746147"
ec9d21eb-833e-411c-a157-07095af56ac6_left.tif,"-111.9748459,33.0746197","-111.9748459,33.0746097","-111.9748370,33.0746197","-111.9748370,33.0746097","-111.9748415,33.0746147"
6121e00b-4d83-4f3d-b76e-47335d83e2b3_left.tif,"-111.9748403,33.0746197","-111.9748403,33.0746097","-111.9748315,33.0746197","-111.9748315,33.0746097","-111.9748359,33.0746147"
744ca2de-f749-4353-883c-3380037848c3_left.tif,"-111.9748350,33.0746201","-111.9748350,33.0746100","-111.9748262,33.0746201","-111.9748262,33.0746100","-111.9748306,33.0746150"
45c5ab36-4800-467a-91cf-14afbb72b134_left.tif,"-111.9748293,33.0746201","-111.9748293,33.0746100","-111.9748205,33.0746201","-111.9748205,33.0746100","-111.9748249,33.0746150"
bf1f9cf5-0068-496c-a532-c50aad4316c5_left.tif,"-111.9748244,33.0746201","-111.9748244,33.0746100","-111.9748156,33.0746201","-111.9748156,33.0746100","-111.9748200,33.0746150"
90d5810f-6803-4eaa-aab1-fb8cf545e857_left.tif,"-111.9748188,33.0746201","-111.9748188,33.0746100","-111.9748099,33.0746201","-111.9748099,33.0746100","-111.9748144,33.0746150"
66d622ec-6c26-427b-8bde-30234056ef9d_left.tif,"-111.9748141,33.0746201","-111.9748141,33.0746100","-111.9748053,33.0746201","-111.9748053,33.0746100","-111.9748097,33.0746150"
11cec1fc-dbcd-40a9-ada5-c25a41f54fd4_left.tif,"-111.9750540,33.0746299","-111.9750540,33.0746198","-111.9750452,33.0746299","-111.9750452,33.0746198","-111.9750496,33.0746249"
5242f502-2e2d-4d95-b48f-6b5732d91ea7_left.tif,"-111.9750490,33.0746299","-111.9750490,33.0746199","-111.9750401,33.0746299","-111.9750401,33.0746199","-111.9750446,33.0746249"
5e6c302f-29a6-400e-90ed-0eb4b03cc3f2_left.tif,"-111.9750435,33.0746298","-111.9750435,33.0746198","-111.9750347,33.0746298","-111.9750347,33.0746198","-111.9750391,33.0746248"
bc952615-2891-49ce-824d-6e219e24d8b3_left.tif,"-111.9750384,33.0746294","-111.9750384,33.0746194","-111.9750296,33.0746294","-111.9750296,33.0746194","-111.9750340,33.0746244"
cdc0e938-5095-4f8b-b76c-5542c43b7b47_left.tif,"-111.9750327,33.0746305","-111.9750327,33.0746205","-111.9750239,33.0746305","-111.9750239,33.0746205","-111.9750283,33.0746255"
9a6bf573-a7df-4b3e-b985-29c890ab018b_left.tif,"-111.9750271,33.0746305","-111.9750271,33.0746204","-111.9750183,33.0746305","-111.9750183,33.0746204","-111.9750227,33.0746254"
406d457a-84dd-4437-a0db-675150aa644e_left.tif,"-111.9750219,33.0746297","-111.9750219,33.0746196","-111.9750130,33.0746297","-111.9750130,33.0746196","-111.9750175,33.0746246"
d39e3166-3a02-42d7-ba30-b9333a972084_left.tif,"-111.9750163,33.0746297","-111.9750163,33.0746196","-111.9750075,33.0746297","-111.9750075,33.0746196","-111.9750119,33.0746246"
08c84122-9b82-4ad1-8719-0b0fde1a5453_left.tif,"-111.9750109,33.0746285","-111.9750109,33.0746184","-111.9750021,33.0746285","-111.9750021,33.0746184","-111.9750065,33.0746234"
fa670322-2f54-4b48-badb-533dbfcf4a9f_left.tif,"-111.9750051,33.0746285","-111.9750051,33.0746184","-111.9749963,33.0746285","-111.9749963,33.0746184","-111.9750007,33.0746234"
8af370e0-c9ed-44ba-a69b-8925008c4f2f_left.tif,"-111.9749995,33.0746291","-111.9749995,33.0746190","-111.9749907,33.0746291","-111.9749907,33.0746190","-111.9749951,33.0746241"
7c3fad40-5acb-4ff3-b011-b640accc16ac_left.tif,"-111.9749944,33.0746291","-111.9749944,33.0746190","-111.9749856,33.0746291","-111.9749856,33.0746190","-111.9749900,33.0746241"
d8f1648f-6882-45d0-9ceb-6b2e5f0e0710_left.tif,"-111.9749893,33.0746297","-111.9749893,33.0746196","-111.9749805,33.0746297","-111.9749805,33.0746196","-111.9749849,33.0746247"
72154053-1803-401d-aa9a-c63b28005b63_left.tif,"-111.9749837,33.0746297","-111.9749837,33.0746196","-111.9749748,33.0746297","-111.9749748,33.0746196","-111.9749792,33.0746247"
1d93bd11-53f1-4961-bdaf-2546173c6dfe_left.tif,"-111.9749780,33.0746305","-111.9749780,33.0746204","-111.9749692,33.0746305","-111.9749692,33.0746204","-111.9749736,33.0746255"
e1f139e6-cdf3-45a7-8174-7f3724bbf0df_left.tif,"-111.9749723,33.0746305","-111.9749723,33.0746204","-111.9749635,33.0746305","-111.9749635,33.0746204","-111.9749679,33.0746255"
0752c0d6-9b4b-4feb-b462-6d92a4f5f3d0_left.tif,"-111.9749670,33.0746305","-111.9749670,33.0746205","-111.9749581,33.0746305","-111.9749581,33.0746205","-111.9749626,33.0746255"
6119aba2-fc94-4cb2-bfb0-29f2e94105b6_left.tif,"-111.9749618,33.0746297","-111.9749618,33.0746197","-111.9749529,33.0746297","-111.9749529,33.0746197","-111.9749573,33.0746247"
eb5e06e7-9397-4a9a-abb5-ad544cca70dd_left.tif,"-111.9749563,33.0746297","-111.9749563,33.0746197","-111.9749474,33.0746297","-111.9749474,33.0746197","-111.9749518,33.0746247"
339922c7-4bb1-4d8b-bdcd-dbb252e71ad5_left.tif,"-111.9749508,33.0746297","-111.9749508,33.0746197","-111.9749420,33.0746297","-111.9749420,33.0746197","-111.9749464,33.0746247"
f054b99f-64e6-4722-bb9a-27820b9ab284_left.tif,"-111.9749454,33.0746297","-111.9749454,33.0746196","-111.9749365,33.0746297","-111.9749365,33.0746196","-111.9749410,33.0746246"
a2f980c7-d937-4e9f-a742-616d76d01855_left.tif,"-111.9749397,33.0746297","-111.9749397,33.0746196","-111.9749309,33.0746297","-111.9749309,33.0746196","-111.9749353,33.0746246"
c2dd4bb8-fa63-4412-920e-321f01447e14_left.tif,"-111.9749344,33.0746297","-111.9749344,33.0746196","-111.9749256,33.0746297","-111.9749256,33.0746196","-111.9749300,33.0746246"
0e0aa4cb-5538-4344-93d9-de656390ddbe_left.tif,"-111.9749288,33.0746297","-111.9749288,33.0746196","-111.9749200,33.0746297","-111.9749200,33.0746196","-111.9749244,33.0746246"
e4b6768a-7109-45ce-8d2f-cf43954511d0_left.tif,"-111.9749234,33.0746297","-111.9749234,33.0746196","-111.9749146,33.0746297","-111.9749146,33.0746196","-111.9749190,33.0746246"
fd655ba3-020e-486b-96fe-cba535d936af_left.tif,"-111.9749183,33.0746299","-111.9749183,33.0746198","-111.9749095,33.0746299","-111.9749095,33.0746198","-111.9749139,33.0746249"
42027290-f54d-40bf-9a5e-3996ef62071e_left.tif,"-111.9749130,33.0746299","-111.9749130,33.0746198","-111.9749042,33.0746299","-111.9749042,33.0746198","-111.9749086,33.0746249"
6fb1d91b-55b7-410c-9957-3a0b0331a05f_left.tif,"-111.9749074,33.0746299","-111.9749074,33.0746198","-111.9748986,33.0746299","-111.9748986,33.0746198","-111.9749030,33.0746249"
057327a4-bf59-4a9f-9ed5-1affa170d446_left.tif,"-111.9749020,33.0746299","-111.9749020,33.0746198","-111.9748931,33.0746299","-111.9748931,33.0746198","-111.9748976,33.0746249"
d8a0edff-26dc-41d5-8dcd-67917cc0bb3b_left.tif,"-111.9748961,33.0746288","-111.9748961,33.0746187","-111.9748873,33.0746288","-111.9748873,33.0746187","-111.9748917,33.0746238"
2b0af078-d00d-4074-bd41-511e5f2121b0_left.tif,"-111.9748909,33.0746288","-111.9748909,33.0746187","-111.9748821,33.0746288","-111.9748821,33.0746187","-111.9748865,33.0746238"
